loan,income,balance
No,21856.3209297024,1415.68199444299
No,15845.8712481288,1524.48683341545
No,19213.385726928,1171.44140128616
No,26061.7642503507,396.801484079162
No,19682.7109013115,1236.15812440683
No,52921.8537919159,1053.40549467371
No,42171.9889675781,1207.04062486695
No,27065.7052750894,528.961945199657
No,48652.1699429375,662.703254958649
No,40248.5860722947,517.228507618777
No,40914.2282285304,938.846004261055
Yes,44260.1563740071,1823.63655922363
No,48085.707914938,638.721987169513
No,23889.6800602367,929.022614418526
No,19809.0986748885,282.248706317179
No,14827.8945358154,1429.60932761342
No,24495.0376192773,672.358163240043
No,39896.1093744995,752.466763910773
No,30337.1411809513,471.346126989889
No,44958.6312672761,270.585758872418
Yes,43817.4994165192,2075.32789240119
No,31371.7260760776,96.8038990504192
No,13286.3504957018,568.294950972513
No,21164.6639904912,990.880561930152
No,45542.1738019605,284.560972136525
No,28980.1020215873,983.837340767148
No,40987.4861505338,924.437340522378
No,31252.6513536423,857.15319686911
No,44222.9787399682,195.022335186118
No,45573.3837714878,1046.00899599925
No,15557.6325634422,933.350405092987
No,43646.9117171667,0
No,32512.195389798,691.892090491284
No,16275.6836356714,1097.96962125845
No,45374.9971794388,0
No,22752.3269494562,402.909163047921
No,44303.1979964794,1230.9031608653
No,31357.4463317624,959.482038937641
No,46713.6304386072,630.229125536699
No,16727.6637244271,1353.49302986961
No,15477.3538789755,603.575190027631
No,35377.8570634333,830.250090634854
No,30892.7357962171,858.179964537275
No,37395.718934378,380.173508308381
No,12112.6574158034,1005.81173310083
No,33089.4672946505,1027.82530711925
No,29898.0050635925,456.003327034018
No,30516.2627004716,1043.09783017499
No,50317.6528901077,586.968885382876
No,27790.0692786973,271.942208218099
No,37444.5360607249,419.729051721571
No,12660.8145668556,597.112380190364
No,43688.5348603431,342.957369597552
No,30028.180114333,728.278954840128
No,9879.11522086725,513.836763185943
No,22570.4833957793,795.958609109475
No,51672.3606746991,1.97669165657703
No,36671.6598743079,1355.64121959561
No,24881.3856596421,319.26267613224
No,57866.0587647857,1719.16924073123
No,20895.408187878,1191.08557367385
No,25294.8679947978,984.43916305411
No,45284.2059483097,947.795904132801
No,47760.4001660739,949.038713528626
No,18401.9824159211,219.728619473391
No,25521.269892488,1465.74393129421
No,20122.2022949879,645.338826892833
No,23199.9770243004,856.564480509726
No,19467.9793084482,912.832537265206
No,15147.4050875774,774.347691273785
No,17101.4277855388,1376.34002229257
No,50267.8498703097,699.68038610832
No,17254.9607045282,903.458650208612
No,23705.9534246888,1150.54718578729
No,42736.4281010473,751.338737032109
No,25371.2137682282,556.077320959279
No,29875.0468943881,751.392240487586
No,39772.7524115106,425.986919625979
No,26586.5338259687,297.680814254857
No,46106.2333111186,507.246293687735
No,33541.0463795618,865.697003766891
No,14672.2561827333,1265.52737698449
No,39643.536293479,564.411306490337
No,50804.6753093259,621.041219289815
No,25920.860620437,1205.5906901595
No,24193.6089530073,1943.9323001153
No,35790.1308927711,415.288751920261
No,19879.2481698692,1169.42044435962
No,49260.6253734599,685.636883981982
No,54925.5077888557,781.919019378319
No,44648.6964111729,651.37432949101
No,49222.4913819642,490.251032848557
No,35909.438285819,976.289542388024
No,41154.8817495442,1476.8381231555
No,62329.1213278647,752.948233887715
No,29914.1762585761,511.605906978194
No,21059.6048699065,1384.37213177951
No,22440.6219784314,1031.6704462058
No,23636.1648057493,1491.50749266748
No,46336.0582746324,672.236354138002
No,23319.6491325713,644.413563981559
No,9950.22944716287,539.593429120106
No,17648.3555520933,0
No,44316.3583269836,919.812637213681
No,50418.0445177431,1249.87279356488
No,35924.6100061739,539.805316131412
No,49255.1443250688,1162.11326015823
No,47463.3335845437,944.450297862103
No,29675.0403940132,0
No,20882.0173151698,1440.52879490447
No,17470.4766997472,1558.47191874284
No,52239.8002409183,854.140622660478
No,53273.9190207264,468.549457486006
No,56947.863738876,902.497409853233
No,66547.9153478775,897.285608502453
No,14366.5690535026,422.189410133187
No,44543.7810045915,194.575966814186
No,17713.5886677689,487.51140380731
No,42112.3133015424,1558.8604674365
No,43547.5421743949,630.028950845409
No,30711.8612088361,1056.65462971505
No,40395.3463717659,1712.47003698299
No,35464.2479757401,25.6029427284892
No,40131.4938945229,1384.85057128336
No,42619.0777329367,961.365708967295
No,68145.1337293181,229.214973977971
No,53219.5273540955,778.791564992489
No,41440.9285587421,653.436222212024
Yes,27717.6149963238,961.488850067884
No,33080.9653776216,1084.4575635668
No,20285.2517778161,869.667755818248
No,27390.8369123046,818.334937015477
No,39672.5172956473,416.861181771703
No,58139.0215907988,250.835244898776
No,48411.0768955359,0
No,19623.4605356064,481.588375402497
No,23375.6459315861,1506.91151259556
No,34358.0746761477,1100.00893133463
No,64467.7333980933,220.666752812166
No,20370.1737142088,789.283587775891
No,47351.8335386886,41.3591758437337
No,43645.9477878306,382.962697242854
No,28875.5218052449,567.91705140977
No,33751.2450670081,244.509086414582
No,26064.3656179441,815.341565034172
No,43914.6714302252,529.072681274052
No,48660.1510831738,736.418557671665
No,17744.9299653708,0
No,11696.677762784,1260.34116519144
No,12092.3144674758,708.213553028619
No,4376.81033732814,99.9976112314506
No,48630.0338419905,1143.30818005697
No,17841.5226997873,892.383860904144
No,50883.7144156979,1250.0472445382
No,43389.6607477004,415.655366739528
No,16059.8327513806,1058.86738423105
No,43162.6736510032,857.699664613559
No,37255.911102443,1429.76720500634
No,19231.9390865947,322.266857038367
No,35926.3762376315,572.186729626896
No,24061.6475966988,1438.75847303818
No,20344.428006051,1742.88693796721
No,39431.5354092195,325.267593810214
No,43091.1568580348,1091.41855088011
No,53237.103541455,1252.40952932279
No,34541.3020043844,607.431269534736
Yes,26331.3723972254,1258.76479390195
No,33915.0488366579,1026.70270669984
No,9143.39643269774,590.566232554882
No,18918.3771488751,1218.1703464705
No,42125.1486747,260.618801935897
No,13274.6305622079,1498.07059121614
No,53430.8954262706,909.946875783543
No,18676.569773133,1167.11058272521
No,38403.0106218174,923.685583086262
No,15793.9091712164,1275.1970778934
No,23249.9369139183,709.257519701069
No,41679.7597909339,682.988012158536
No,25208.0488594895,1355.961899173
No,15490.0282669227,1815.88929401806
No,43876.1618752754,698.291724729687
No,28827.2130879046,189.129858226454
No,35619.966731296,1418.70284028208
No,53666.1923387936,670.422582334202
No,38550.3766690572,206.016345165762
No,47504.664497325,1616.96212541135
No,24126.6103607743,995.529599688077
No,30834.7117877026,591.036836257336
No,52338.2214607824,1294.90323367953
No,22361.0547379156,1259.37281261196
No,17437.6158261673,1313.35267047883
No,24461.8544604009,0
No,27515.5709281393,769.479121723841
No,15325.0791014608,571.577121800137
No,49163.2233042613,756.087910765568
No,39020.2288570725,183.428692215826
No,52290.3406700021,1054.80558912853
No,44536.4873031943,1386.20772607892
No,45929.4491787607,596.187984922023
No,16691.8032876491,1029.91697478065
No,31730.866601925,417.538455374446
No,40449.3117121187,1218.42139073093
No,46326.7611216619,210.78078813108
Yes,44437.2021385296,1178.15885831725
No,30670.9471528594,997.625113692672
No,48425.7226516901,637.902180966316
No,54245.1197952075,0
No,48411.9866835366,350.051851978195
No,49400.1708378773,1517.91895836893
No,31463.4199838288,190.641105320772
No,41278.4190266194,971.583673643437
No,16427.5710095756,925.39067815206
No,34107.080564485,1637.83992155682
No,27246.0452995502,224.592472478657
No,55980.074042527,255.117030975662
No,41585.8320478656,1201.0165477298
No,51370.2097044905,1075.5701114884
No,29899.8221569397,438.420240631268
No,15756.7182461179,1246.4371783918
No,17269.7989092957,1655.11286003131
No,38457.2492873684,1063.81680159536
No,43592.8405019296,1626.56379859686
No,48746.4343503696,409.404019995777
No,38421.8109111405,1018.67301772637
No,20421.9577177004,1090.89188238703
No,36555.3997483081,324.885413967638
No,20054.8984973707,1085.15296585933
No,18724.4036763584,869.772061046401
No,24523.8540972795,608.840648304347
No,9595.58757061018,1042.97256454135
No,19073.1085231485,1276.66776193299
No,55894.6620242872,928.094090319006
No,35084.0931718366,1592.76390391801
No,39653.9232059936,0
No,48058.3831830102,340.999798019847
No,40847.8113111642,81.5318651256417
Yes,23516.1913448152,2145.60767410022
No,47244.7041815369,654.416009758667
No,15146.8964638526,1155.78057709463
No,49090.1285571159,1745.31352843476
No,46138.4317949854,534.784891919657
No,39553.1714989784,584.837411673331
No,38511.3198025482,1365.55685085965
No,12532.6575241334,946.36714979165
No,34112.4719691253,263.190295009475
No,18935.8182197473,1090.92505943976
No,44678.8317508059,835.189928006226
No,35133.2172929742,1265.53598576055
No,66404.6831116793,357.50662154887
No,16502.3373713175,564.005440905646
No,59431.8391841725,817.927709730839
No,41192.462650331,1366.27862101812
No,34559.1584045926,836.343137128427
No,27367.7826593374,0
No,25228.7107258463,780.227918143533
No,52860.5849428525,995.877319235738
No,22827.184490446,0
No,31028.9241956699,554.344586281001
No,39583.1205263355,1204.57884130054
No,39612.6719417459,1053.3758785391
No,39318.4893922058,821.498846966475
No,24074.3646500836,470.912347174972
No,21678.3509653313,1534.85373461482
No,50811.7594557063,1177.97686676911
No,15097.5123322887,1151.89951661119
No,24662.2907204924,906.43906910328
No,13246.3752793563,1513.54243669697
No,34196.067455362,740.885186560821
No,57318.7019687111,1176.4145117071
No,37295.8019809341,208.295079052557
No,19342.158087761,375.30630481794
No,18057.7864868779,953.130545313744
No,37690.0334766458,280.955900327091
No,38004.1049833837,399.129471557993
No,58399.4966673188,1229.85812166833
No,46458.6061241292,1740.86410659557
No,24606.1542900494,795.139553543434
No,47449.6242381957,584.816776146095
No,39017.0776173997,1140.74820920772
No,49914.5220391356,1202.31672214754
No,10516.8697175559,476.720465848488
No,38698.6727333414,1059.87227059407
No,36427.4297417666,1367.10860567106
No,23999.760339155,1604.77765926804
No,25109.5084708156,1055.68253715521
No,44046.0175141989,367.611687180574
No,18032.0737811624,0
No,31512.6105904963,543.805741425591
No,38042.0183883803,192.627462934508
No,34527.6867960494,1184.83995305363
No,19491.6940654638,1510.77723291864
No,37441.7921162931,801.639909419777
No,44525.8899911047,631.030835762073
No,30144.4325045929,279.116875728491
No,54832.6657286731,674.03256185589
No,15018.9136483864,957.630204213306
No,31292.6274526086,274.424220630795
No,43374.0041002429,1044.44989668679
No,45202.6354001605,319.807606999716
No,19442.0290889131,429.222462997544
No,41032.3713069298,835.585023630256
No,54838.8055107672,2.78892034879289
No,16396.6823596118,867.441644756525
No,14215.0928835875,271.730925652373
No,41668.419578518,404.194652122229
No,18218.4743623389,1572.81110764373
No,42300.1468678425,730.633559272148
No,56610.2364993919,0
No,46078.9823084735,1046.16855901415
No,50339.1917982163,514.871773828457
No,22142.0521488123,1181.58600890881
No,45235.2908693099,0
No,47757.8244082396,272.219927772865
No,33284.2060671339,1175.12552612742
No,48563.7997585162,812.889626440805
No,40389.4463334741,571.041501274187
No,12488.7319281208,1041.14735129673
No,40916.0332464492,334.019494911054
No,37273.593072847,1402.60119405591
No,55938.7662199414,1569.8703239927
No,30531.6131073667,1035.9661070392
No,63073.4451350521,1376.11324068477
No,20240.9549635787,668.642228957829
No,36249.1749894424,0
No,35159.2154610084,1112.65568371353
No,12571.6893560988,718.579877417863
No,45574.4995780144,641.550367704605
Yes,19539.1486085893,2125.79220209824
No,17973.5091609266,814.35410278798
No,18898.3113286727,904.033628607277
No,25336.3268493182,795.49732640836
No,21130.9185850811,1753.59814404144
No,60840.8098445297,284.395697403294
No,14156.6456712982,1300.88969344098
No,31880.1755862105,1237.84339138252
No,31151.1870860483,563.466595350795
No,21695.7027559026,6.72786973540246
No,58519.8597929747,661.528186240096
No,53546.5706034489,630.714844593192
No,40458.9542078904,721.141686063012
No,18487.4332542325,360.009160165101
No,45581.7188592217,751.030985242178
No,52797.4293765822,572.4682971281
No,23413.3595887971,242.462988762061
No,57455.2101645723,199.454789588577
No,16978.2711270042,477.566817124151
No,19797.7701544466,1184.72503438385
No,19369.3492279276,604.758740181076
No,34232.0692319686,384.331069368267
No,23577.7645096764,1399.57356126492
No,48626.356737746,328.778147645303
No,30465.3075728577,271.059866110878
No,19927.0920983813,145.002121469021
No,20439.6881075385,344.154111624342
No,22829.5879790936,985.75273950769
No,17797.3437053801,1002.41924969378
No,20249.2074251626,1004.84432345119
No,53873.5126536571,483.415851611021
No,41252.7283291139,1034.60116239922
No,16322.7225871478,854.626200243518
No,29397.884089772,796.836729677501
No,55828.0817743105,535.696856517735
No,14833.0291829764,1070.63926115023
No,30524.7560124986,0
No,23261.8465412135,1333.90120569319
Yes,39776.9989569363,1114.83218093412
No,24314.682390475,793.248091585398
No,26888.0873419002,433.93529004808
No,17069.5235700115,1004.27364640269
No,20901.2137448942,1112.70118907868
No,33255.838852479,298.775139374477
No,20078.7892262371,796.846346195829
No,17686.5619959655,969.397162515276
No,47566.7840330557,1075.11834569501
No,16451.9423947393,0
No,26346.8119312976,44.6555662288123
No,14689.4946797589,1000.74058586802
No,26377.9739545637,1311.99931279821
Yes,17893.7213718312,2086.53616450154
No,38743.0931764454,697.046859382139
No,30938.537452736,1240.6642503436
No,16079.6367519751,726.764145685598
No,40571.7665185333,633.50418717187
No,22527.647218635,386.156432013818
No,34701.1959628584,0
No,41222.3516738451,808.593585430211
No,35499.526931748,1384.39245361744
No,44413.7513911328,713.067543966655
No,26673.8475991813,590.676532830074
No,41591.7799629843,294.84465334931
No,42399.5295644159,208.007706163141
No,33213.3249240332,220.449327881615
No,49308.1648913188,773.172691038837
No,37204.0735235058,1248.47705838491
No,32255.989236893,634.186610299309
No,55542.9696290547,678.186893655929
No,27295.5179274614,1252.62149720678
No,16864.4348878162,1297.2650427955
No,38870.4967984093,0
No,27257.1225311302,1190.76129184854
No,44226.6317697564,196.515561979567
No,33476.6678580755,619.559206544415
No,41454.7212837096,438.625084914629
No,38571.4137503099,676.09886006944
No,49945.3890058123,589.914146029848
No,27859.8644498139,1068.14635014194
No,45113.1625230447,1210.41612201718
No,9114.27528946381,390.356473829136
No,35786.3271594838,1505.70716693071
No,35895.3539099007,490.055975362601
No,47467.9589538027,123.286068118428
No,51720.911526537,563.286411224409
No,45055.8974731354,409.160368105623
No,21342.4787054192,781.680396250219
No,24263.1274357931,870.30272557068
No,47444.1514545912,509.15601107729
No,39255.763309381,1056.66248436439
No,41574.8335065642,394.990214436483
No,19982.2900564444,1592.00464654421
No,49250.4641066052,0
No,52215.1340325795,1276.40327757431
Yes,38540.5727051179,2413.31944892365
No,58413.1036704192,210.123259392863
Yes,42205.1230478132,2187.22484631191
No,43385.0190429097,1159.84194470986
No,46442.3537684526,1339.60317733156
No,11495.3931419745,793.347450948707
No,17545.7266406611,163.503391345992
